customer_id,company_name,industry,company_size,employees,state,city,customer_since,acquisition_channel,service_type,contract_type,payment_method
C01571,Empresa 1571,Educação,Pequena,106,Go,Anápolis,2025-12-10,Evento,Consultoria,Anual,Transferência
C01572,Empresa 1572,Tecnologia,Média,770,Pe,Recife,2025-01-20,Evento,Tecnologia,Anual,Boleto
C01573,Empresa 1573,Saúde,Média,721,Es,Vila Velha,2024-04-02,Site,Gestão,Anual,Cartão
C01574,Empresa 1574,Financeiro,Média,291,Ba,Feira De Santana,2022-06-27,Evento,Gestão,Anual,Boleto
C01575,Empresa 1575,Financeiro,Grande,307,Sp,Santos,2023-12-05,Evento,Dados,Mensal,Boleto
C01576,Empresa 1576,Serviços,Média,239,Ba,Salvador,2022-06-17,Parceiro,Consultoria,Mensal,Cartão
C01577,Empresa 1577,Varejo,Grande,474,Go,Anápolis,2025-09-23,Linkedin,Consultoria,Anual,Cartão
C01578,Empresa 1578,Financeiro,Grande,814,Go,Goiânia,2024-03-19,Parceiro,Tecnologia,Anual,Pix
C01579,Empresa 1579,Indústria,Média,328,Pr,Curitiba,2025-08-04,Indicação,Consultoria,Anual,Boleto
C01580,Empresa 1580,Saúde,Pequena,841,Rj,Niterói,2025-11-24,Site,Consultoria,Mensal,Pix
C01581,Empresa 1581,Saúde,Pequena,434,Sp,São Paulo,2022-03-05,Indicação,Consultoria,Anual,Transferência
C01582,Empresa 1582,Saúde,Grande,835,Rj,Rio De Janeiro,2024-05-14,Parceiro,Tecnologia,Anual,Transferência
C01583,Empresa 1583,Saúde,Média,989,Rs,Porto Alegre,2023-03-03,Linkedin,Consultoria,Anual,Cartão
C01584,Empresa 1584,Saúde,Grande,979,Rs,Não Informado,2022-03-05,Parceiro,Consultoria,Anual,Cartão
C01585,Empresa 1585,Educação,Pequena,1008,Pe,Recife,2022-02-25,Linkedin,Tecnologia,Mensal,Pix
C01586,Empresa 1586,Tecnologia,Média,787,Pr,Londrina,2025-07-16,Site,Gestão,Mensal,Cartão
C01587,Empresa 1587,Serviços,Grande,934,Sc,Florianópolis,2025-02-05,Parceiro,Gestão,Mensal,Pix
C01588,Empresa 1588,Serviços,Grande,67,Mg,Uberlândia,2025-04-30,Indicação,Dados,Anual,Cartão
C01589,Empresa 1589,Serviços,Grande,109,Es,Vila Velha,2024-03-05,Parceiro,Consultoria,Anual,Boleto
C01590,Empresa 1590,Serviços,Pequena,91,Pe,Jaboatão Dos Guararapes,2023-08-24,Parceiro,Tecnologia,Anual,Pix
C01591,Empresa 1591,Varejo,Média,1005,Mg,Belo Horizonte,2022-06-07,Indicação,Gestão,Mensal,Transferência
C01592,Empresa 1592,Varejo,Pequena,706,Sp,Santos,2023-09-12,Parceiro,Gestão,Mensal,Transferência
C01593,Empresa 1593,Varejo,Pequena,280,Rj,Rio De Janeiro,2022-07-27,Linkedin,Gestão,Anual,Transferência
C01594,Empresa 1594,Financeiro,Grande,764,Sp,Santos,2025-12-21,Parceiro,Consultoria,Anual,Transferência
C01595,Empresa 1595,Educação,Grande,874,Sp,São Paulo,2023-07-26,Indicação,Consultoria,Anual,Cartão
C01596,Empresa 1596,Financeiro,Pequena,291,Pe,Recife,2024-04-01,Indicação,Dados,Mensal,Boleto
C01597,Empresa 1597,Indústria,Grande,774,Pr,Londrina,2024-07-02,Linkedin,Consultoria,Mensal,Transferência
C01598,Empresa 1598,Tecnologia,Pequena,424,Rj,Rio De Janeiro,2025-02-20,Evento,Dados,Anual,Pix
C01599,Empresa 1599,Financeiro,Pequena,240,Rs,Caxias Do Sul,2022-05-03,Parceiro,Consultoria,Anual,Boleto
C01600,Empresa 1600,Serviços,Média,447,Rs,Porto Alegre,2023-05-15,Linkedin,Gestão,Anual,Boleto
C01601,Empresa 1601,Educação,Grande,1118,Rj,Não Informado,2022-12-20,Site,Dados,Mensal,Pix
C01602,Empresa 1602,Tecnologia,Grande,347,Pe,Recife,2024-11-17,Linkedin,Tecnologia,Mensal,Cartão
C01603,Empresa 1603,Serviços,Média,97,Ba,Feira De Santana,2022-05-03,Linkedin,Consultoria,Mensal,Pix
C01604,Empresa 1604,Financeiro,Pequena,270,Ba,Feira De Santana,2024-07-10,Parceiro,Gestão,Mensal,Boleto
C01605,Empresa 1605,Saúde,Média,163,Es,Vila Velha,2024-12-03,Parceiro,Consultoria,Anual,Pix
C01606,Empresa 1606,Indústria,Pequena,91,Go,Anápolis,2022-06-23,Evento,Gestão,Anual,Transferência
C01607,Empresa 1607,Serviços,Grande,679,Rs,Caxias Do Sul,2023-09-14,Linkedin,Gestão,Anual,Boleto
C01608,Empresa 1608,Tecnologia,Grande,1012,Pe,Jaboatão Dos Guararapes,2023-11-22,Parceiro,Consultoria,Anual,Cartão
C01609,Empresa 1609,Financeiro,Grande,476,Sc,Joinville,2023-08-15,Evento,Dados,Mensal,Cartão
C01610,Empresa 1610,Serviços,Média,1070,Sc,Joinville,2023-01-28,Evento,Tecnologia,Anual,Boleto
C01611,Empresa 1611,Serviços,Grande,614,Es,Vitória,2022-10-13,Evento,Tecnologia,Mensal,Transferência
C01612,Empresa 1612,Varejo,Pequena,606,Es,Vitória,2024-12-01,Site,Tecnologia,Mensal,Transferência
C01613,Empresa 1613,Educação,Média,564,Rs,Caxias Do Sul,2023-05-19,Parceiro,Tecnologia,Mensal,Cartão
C01614,Empresa 1614,Saúde,Pequena,781,Es,Vila Velha,2022-05-28,Indicação,Consultoria,Mensal,Cartão
C01615,Empresa 1615,Financeiro,Grande,577,Pe,Jaboatão Dos Guararapes,2024-07-20,Site,Tecnologia,Mensal,Transferência
C01616,Empresa 1616,Tecnologia,Média,905,Pe,Jaboatão Dos Guararapes,2025-05-04,Evento,Consultoria,Mensal,Boleto
C01617,Empresa 1617,Serviços,Pequena,94,Rj,Rio De Janeiro,2024-01-11,Evento,Consultoria,Anual,Boleto
C01618,Empresa 1618,Educação,Pequena,91,Rj,Rio De Janeiro,2025-11-07,Indicação,Consultoria,Anual,Cartão
C01619,Empresa 1619,Varejo,Pequena,461,Sc,Joinville,2024-05-30,Parceiro,Tecnologia,Mensal,Boleto
C01620,Empresa 1620,Financeiro,Média,460,Sp,São Paulo,2025-02-07,Linkedin,Dados,Mensal,Boleto
C01621,Empresa 1621,Indústria,Grande,562,Rj,Niterói,2025-03-15,Indicação,Consultoria,Mensal,Transferência
C01622,Empresa 1622,Educação,Grande,349,Pr,Curitiba,2023-05-11,Site,Tecnologia,Mensal,Pix
C01623,Empresa 1623,Saúde,Média,1197,Pr,Londrina,2025-10-06,Linkedin,Dados,Mensal,Pix
C01624,Empresa 1624,Indústria,Média,916,Rj,Rio De Janeiro,2024-04-16,Linkedin,Não Informado,Mensal,Cartão
C01625,Empresa 1625,Educação,Média,1083,Pr,Londrina,2025-10-10,Evento,Consultoria,Anual,Transferência
C01626,Empresa 1626,Varejo,Média,305,Pe,Recife,2025-05-27,Parceiro,Gestão,Mensal,Transferência
C01627,Empresa 1627,Saúde,Média,839,Pr,Londrina,2023-03-23,Site,Tecnologia,Mensal,Transferência
C01628,Empresa 1628,Tecnologia,Grande,1163,Es,Vitória,2024-08-19,Indicação,Gestão,Mensal,Transferência
C01629,Empresa 1629,Saúde,Média,51,Es,Vila Velha,2023-12-08,Linkedin,Gestão,Anual,Pix
C01630,Empresa 1630,Saúde,Pequena,561,Ba,Feira De Santana,2023-06-07,Evento,Consultoria,Mensal,Boleto
C01631,Empresa 1631,Indústria,Grande,1097,Pr,Curitiba,2025-04-14,Indicação,Gestão,Anual,Pix
C01632,Empresa 1632,Indústria,Pequena,199,Pr,Curitiba,2022-07-04,Evento,Consultoria,Anual,Transferência
C01633,Empresa 1633,Varejo,Média,580,Mg,Belo Horizonte,2023-08-24,Site,Gestão,Anual,Boleto
C01634,Empresa 1634,Varejo,Pequena,116,Go,Goiânia,2022-05-17,Evento,Gestão,Anual,Boleto
C01635,Empresa 1635,Serviços,Pequena,167,Pr,Curitiba,2022-02-05,Indicação,Tecnologia,Mensal,Pix
C01636,Empresa 1636,Serviços,Média,376,Pe,Recife,2025-02-07,Parceiro,Dados,Mensal,Pix
C01637,Empresa 1637,Serviços,Média,1061,Rs,Porto Alegre,2022-12-18,Parceiro,Consultoria,Anual,Boleto
C01638,Empresa 1638,Educação,Pequena,280,Mg,Belo Horizonte,2022-04-10,Parceiro,Tecnologia,Anual,Transferência
C01639,Empresa 1639,Varejo,Grande,235,Pr,Curitiba,2024-07-20,Site,Consultoria,Mensal,Transferência
C01640,Empresa 1640,Saúde,Média,1093,Mg,Uberlândia,2022-01-02,Linkedin,Gestão,Anual,Cartão
C01641,Empresa 1641,Indústria,Grande,839,Es,Vila Velha,2025-03-28,Parceiro,Gestão,Mensal,Transferência
C01642,Empresa 1642,Varejo,Pequena,762,Mg,Uberlândia,2022-03-16,Indicação,Gestão,Anual,Transferência
C01643,Empresa 1643,Tecnologia,Média,1007,Sc,Florianópolis,2024-02-05,Indicação,Dados,Anual,Boleto
C01644,Empresa 1644,Serviços,Grande,296,Pe,Jaboatão Dos Guararapes,2025-04-24,Linkedin,Dados,Mensal,Pix
C01645,Empresa 1645,Saúde,Média,827,Pr,Londrina,2024-06-18,Linkedin,Tecnologia,Mensal,Transferência
C01646,Empresa 1646,Tecnologia,Pequena,308,Mg,Belo Horizonte,2024-05-01,Evento,Tecnologia,Mensal,Cartão
C01647,Empresa 1647,Indústria,Média,169,Pe,Jaboatão Dos Guararapes,2024-03-02,Evento,Gestão,Mensal,Transferência
C01648,Empresa 1648,Saúde,Pequena,645,Rj,Rio De Janeiro,2023-12-23,Indicação,Consultoria,Mensal,Cartão
C01649,Empresa 1649,Financeiro,Pequena,1077,Sp,Campinas,2022-02-20,Indicação,Gestão,Anual,Cartão
C01650,Empresa 1650,Saúde,Grande,678,Es,Vila Velha,2024-07-31,Evento,Consultoria,Mensal,Transferência
C01651,Empresa 1651,Serviços,Grande,84,Pe,Recife,2024-06-06,Site,Gestão,Anual,Transferência
C01652,Empresa 1652,Varejo,Pequena,200,Sc,Joinville,2022-10-22,Evento,Gestão,Mensal,Pix
C01653,Empresa 1653,Tecnologia,Pequena,408,Sp,Campinas,2023-09-13,Parceiro,Dados,Anual,Boleto
C01654,Empresa 1654,Financeiro,Média,441,Ba,Salvador,2025-01-25,Indicação,Dados,Mensal,Cartão
C01655,Empresa 1655,Varejo,Média,349,Pe,Jaboatão Dos Guararapes,2022-05-16,Indicação,Consultoria,Anual,Cartão
C01656,Empresa 1656,Serviços,Média,538,Es,Vila Velha,2024-02-02,Evento,Dados,Anual,Boleto
C01657,Empresa 1657,Educação,Média,567,Pr,Londrina,2022-02-15,Parceiro,Tecnologia,Anual,Transferência
C01658,Empresa 1658,Saúde,Média,228,Sp,São Paulo,2025-04-26,Parceiro,Dados,Mensal,Pix
C01659,Empresa 1659,Tecnologia,Grande,1120,Pe,Jaboatão Dos Guararapes,2022-11-10,Linkedin,Gestão,Anual,Cartão
C01660,Empresa 1660,Varejo,Pequena,995,Sc,Florianópolis,2022-06-16,Evento,Consultoria,Anual,Transferência
C01661,Empresa 1661,Educação,Média,72,Ba,Feira De Santana,2022-11-12,Evento,Consultoria,Anual,Boleto
C01662,Empresa 1662,Educação,Grande,448,Pe,Jaboatão Dos Guararapes,2024-10-04,Linkedin,Dados,Anual,Boleto
C01663,Empresa 1663,Saúde,Pequena,679,Es,Vila Velha,2022-12-04,Indicação,Consultoria,Mensal,Pix
C01664,Empresa 1664,Financeiro,Média,1018,Sp,São Paulo,2022-11-04,Site,Consultoria,Mensal,Transferência
C01665,Empresa 1665,Varejo,Média,761,Mg,Uberlândia,2022-03-08,Parceiro,Consultoria,Mensal,Boleto
C01666,Empresa 1666,Tecnologia,Pequena,178,Sc,Não Informado,2023-11-08,Parceiro,Consultoria,Mensal,Boleto
C01667,Empresa 1667,Tecnologia,Média,606,Ba,Salvador,2024-10-01,Parceiro,Tecnologia,Mensal,Pix
C01668,Empresa 1668,Serviços,Média,332,Pe,Recife,2025-05-26,Linkedin,Dados,Anual,Pix
C01669,Empresa 1669,Indústria,Pequena,978,Ba,Feira De Santana,2023-11-25,Evento,Tecnologia,Anual,Transferência
C01670,Empresa 1670,Serviços,Média,678,Ba,Salvador,2023-04-27,Site,Gestão,Mensal,Boleto
C01671,Empresa 1671,Tecnologia,Grande,251,Sp,São Paulo,2022-06-12,Indicação,Gestão,Mensal,Boleto
C01672,Empresa 1672,Serviços,Média,665,Rj,Rio De Janeiro,2023-08-02,Linkedin,Gestão,Anual,Pix
C01673,Empresa 1673,Saúde,Grande,439,Go,Anápolis,2025-04-18,Indicação,Tecnologia,Mensal,Transferência
C01674,Empresa 1674,Tecnologia,Pequena,74,Pr,Londrina,2023-12-08,Linkedin,Dados,Anual,Transferência
C01675,Empresa 1675,Serviços,Média,930,Ba,Salvador,2025-12-23,Evento,Gestão,Anual,Boleto
C01676,Empresa 1676,Saúde,Média,200,Sp,Campinas,2022-12-03,Evento,Dados,Mensal,Boleto
C01677,Empresa 1677,Financeiro,Média,579,Pr,Curitiba,2024-11-16,Site,Gestão,Mensal,Pix
C01678,Empresa 1678,Saúde,Grande,773,Rs,Caxias Do Sul,2025-12-27,Indicação,Consultoria,Anual,Boleto
C01679,Empresa 1679,Saúde,Grande,1044,Pr,Londrina,2022-10-30,Parceiro,Gestão,Mensal,Não Informado
C01680,Empresa 1680,Indústria,Grande,1130,Sp,Campinas,2024-07-20,Parceiro,Gestão,Mensal,Cartão
C01681,Empresa 1681,Educação,Grande,138,Rs,Caxias Do Sul,2022-02-06,Linkedin,Gestão,Mensal,Cartão
C01682,Empresa 1682,Educação,Média,624,Es,Vitória,2023-04-02,Site,Tecnologia,Anual,Cartão
C01683,Empresa 1683,Varejo,Pequena,464,Sp,Campinas,2024-12-22,Site,Gestão,Mensal,Transferência
C01684,Empresa 1684,Serviços,Média,1106,Sp,Santos,2022-06-05,Linkedin,Consultoria,Anual,Pix
C01685,Empresa 1685,Varejo,Grande,1141,Pe,Jaboatão Dos Guararapes,2025-04-03,Indicação,Dados,Anual,Cartão
C01686,Empresa 1686,Indústria,Pequena,39,Mg,Uberlândia,2025-01-21,Indicação,Tecnologia,Mensal,Transferência
C01687,Empresa 1687,Varejo,Grande,538,Sp,São Paulo,2022-07-23,Evento,Tecnologia,Anual,Boleto
C01688,Empresa 1688,Indústria,Pequena,750,Ba,Salvador,2023-02-22,Evento,Tecnologia,Mensal,Pix
C01689,Empresa 1689,Serviços,Pequena,500,Mg,Belo Horizonte,2022-09-06,Evento,Dados,Mensal,Transferência
C01690,Empresa 1690,Financeiro,Grande,962,Rs,Porto Alegre,2022-09-06,Linkedin,Tecnologia,Mensal,Cartão
C01691,Empresa 1691,Varejo,Média,397,Rj,Niterói,2023-12-25,Indicação,Consultoria,Mensal,Boleto
C01692,Empresa 1692,Varejo,Grande,1105,Mg,Belo Horizonte,2023-12-02,Linkedin,Tecnologia,Mensal,Cartão
C01693,Empresa 1693,Tecnologia,Grande,834,Ba,Salvador,2024-06-04,Site,Dados,Anual,Pix
C01694,Empresa 1694,Serviços,Média,1151,Pr,Londrina,2025-09-07,Linkedin,Tecnologia,Anual,Boleto
C01695,Empresa 1695,Educação,Pequena,17,Sp,Santos,2022-03-16,Evento,Consultoria,Anual,Cartão
C01696,Empresa 1696,Saúde,Média,184,Ba,Salvador,2022-01-16,Indicação,Não Informado,Mensal,Transferência
C01697,Empresa 1697,Financeiro,Grande,707,Pe,Recife,2025-02-07,Parceiro,Consultoria,Anual,Boleto
C01698,Empresa 1698,Serviços,Média,610,Sc,Florianópolis,2025-01-04,Indicação,Consultoria,Anual,Boleto
C01699,Empresa 1699,Varejo,Média,706,Sc,Joinville,2024-02-17,Indicação,Tecnologia,Mensal,Transferência
C01700,Empresa 1700,Educação,Pequena,63,Sc,Joinville,2023-09-07,Evento,Dados,Mensal,Boleto
C01701,Empresa 1701,Financeiro,Pequena,752,Go,Goiânia,2025-05-19,Indicação,Tecnologia,Anual,Cartão
C01702,Empresa 1702,Financeiro,Pequena,171,Rj,Rio De Janeiro,2023-01-10,Indicação,Tecnologia,Anual,Pix
C01703,Empresa 1703,Serviços,Grande,1128,Go,Anápolis,2025-03-28,Parceiro,Tecnologia,Mensal,Transferência
C01704,Empresa 1704,Educação,Pequena,692,Sp,Campinas,2023-10-01,Indicação,Dados,Mensal,Pix
C01705,Empresa 1705,Tecnologia,Média,97,Es,Vila Velha,2022-01-09,Evento,Gestão,Mensal,Cartão
C01706,Empresa 1706,Financeiro,Pequena,177,Mg,Uberlândia,2025-04-25,Site,Dados,Mensal,Pix
C01707,Empresa 1707,Indústria,Grande,269,Pe,Recife,2023-03-24,Parceiro,Dados,Anual,Pix
C01708,Empresa 1708,Financeiro,Grande,394,Go,Anápolis,2023-07-14,Parceiro,Dados,Mensal,Transferência
C01709,Empresa 1709,Indústria,Média,404,Pr,Londrina,2025-06-09,Evento,Dados,Anual,Transferência
C01710,Empresa 1710,Saúde,Pequena,265,Es,Vila Velha,2023-08-13,Evento,Gestão,Mensal,Pix
C01711,Empresa 1711,Varejo,Grande,528,Ba,Salvador,2025-04-24,Parceiro,Dados,Mensal,Boleto
C01712,Empresa 1712,Tecnologia,Pequena,521,Mg,Belo Horizonte,2025-12-27,Indicação,Gestão,Mensal,Boleto
C01713,Empresa 1713,Financeiro,Pequena,440,Sc,Florianópolis,2022-08-19,Indicação,Gestão,Mensal,Cartão
C01714,Empresa 1714,Varejo,Pequena,262,Pr,Londrina,2024-07-04,Evento,Gestão,Anual,Cartão
C01715,Empresa 1715,Varejo,Grande,308,Pe,Recife,2025-09-20,Linkedin,Tecnologia,Mensal,Boleto
C01716,Empresa 1716,Saúde,Média,110,Pe,Jaboatão Dos Guararapes,2024-09-28,Indicação,Gestão,Anual,Boleto
C01717,Empresa 1717,Indústria,Média,1083,Sp,Campinas,2022-05-03,Site,Gestão,Mensal,Cartão
C01718,Empresa 1718,Saúde,Pequena,882,Mg,Belo Horizonte,2023-08-04,Linkedin,Consultoria,Anual,Cartão
C01719,Empresa 1719,Varejo,Média,421,Sc,Joinville,2025-08-12,Linkedin,Gestão,Anual,Boleto
C01720,Empresa 1720,Educação,Pequena,45,Pe,Recife,2023-03-28,Linkedin,Gestão,Mensal,Boleto
C01721,Empresa 1721,Indústria,Média,1079,Rj,Niterói,2023-07-03,Indicação,Tecnologia,Anual,Transferência
C01722,Empresa 1722,Financeiro,Pequena,504,Sp,Campinas,2022-05-09,Evento,Dados,Mensal,Transferência
C01723,Empresa 1723,Varejo,Pequena,680,Go,Anápolis,2022-01-07,Parceiro,Tecnologia,Mensal,Transferência
C01724,Empresa 1724,Tecnologia,Grande,637,Pr,Londrina,2023-01-19,Evento,Tecnologia,Mensal,Transferência
C01725,Empresa 1725,Financeiro,Média,206,Es,Vila Velha,2025-03-03,Linkedin,Dados,Mensal,Cartão
C01726,Empresa 1726,Saúde,Média,503,Sp,Santos,2023-11-20,Evento,Gestão,Mensal,Transferência
C01727,Empresa 1727,Indústria,Pequena,221,Go,Goiânia,2022-02-03,Site,Gestão,Mensal,Boleto
C01728,Empresa 1728,Financeiro,Grande,158,Pe,Recife,2024-04-24,Parceiro,Gestão,Mensal,Boleto
C01729,Empresa 1729,Saúde,Pequena,84,Pr,Londrina,2023-03-24,Indicação,Gestão,Mensal,Cartão
C01730,Empresa 1730,Varejo,Pequena,707,Es,Vitória,2024-07-10,Parceiro,Consultoria,Mensal,Cartão
C01731,Empresa 1731,Indústria,Grande,503,Es,Vitória,2025-01-04,Linkedin,Tecnologia,Mensal,Pix
C01732,Empresa 1732,Serviços,Média,687,Pe,Recife,2023-03-20,Indicação,Dados,Anual,Pix
C01733,Empresa 1733,Saúde,Média,936,Ba,Salvador,2025-11-27,Indicação,Consultoria,Mensal,Cartão
C01734,Empresa 1734,Serviços,Pequena,489,Pr,Curitiba,2022-12-19,Site,Dados,Mensal,Boleto
C01735,Empresa 1735,Educação,Pequena,930,Mg,Belo Horizonte,2023-08-28,Parceiro,Dados,Mensal,Pix
C01736,Empresa 1736,Indústria,Média,894,Pr,Curitiba,2024-01-21,Indicação,Dados,Anual,Transferência
C01737,Empresa 1737,Saúde,Pequena,1101,Sp,São Paulo,2022-12-17,Linkedin,Consultoria,Mensal,Boleto
C01738,Empresa 1738,Varejo,Média,232,Pr,Londrina,2022-05-30,Site,Dados,Anual,Cartão
C01739,Empresa 1739,Serviços,Grande,1101,Pe,Recife,2022-11-19,Linkedin,Gestão,Mensal,Transferência
C01740,Empresa 1740,Saúde,Grande,448,Sc,Florianópolis,2023-10-09,Site,Gestão,Anual,Transferência
C01741,Empresa 1741,Tecnologia,Grande,246,Go,Goiânia,2024-08-10,Indicação,Dados,Mensal,Transferência
C01742,Empresa 1742,Financeiro,Grande,286,Ba,Salvador,2025-08-23,Parceiro,Dados,Mensal,Boleto
C01743,Empresa 1743,Financeiro,Grande,1123,Pr,Curitiba,2022-04-14,Site,Consultoria,Anual,Pix
C01744,Empresa 1744,Saúde,Grande,288,Sc,Florianópolis,2023-06-19,Indicação,Gestão,Anual,Boleto
C01745,Empresa 1745,Indústria,Grande,193,Mg,Belo Horizonte,2023-03-28,Parceiro,Gestão,Mensal,Transferência
C01746,Empresa 1746,Indústria,Média,953,Go,Goiânia,2022-06-14,Evento,Tecnologia,Mensal,Pix
C01747,Empresa 1747,Serviços,Grande,59,Sp,Santos,2022-02-25,Indicação,Consultoria,Anual,Boleto
C01748,Empresa 1748,Tecnologia,Grande,399,Es,Vila Velha,2022-06-16,Indicação,Gestão,Anual,Pix
C01749,Empresa 1749,Tecnologia,Pequena,733,Es,Vila Velha,2022-02-22,Linkedin,Consultoria,Anual,Cartão
C01750,Empresa 1750,Tecnologia,Grande,312,Sc,Joinville,2022-11-23,Evento,Gestão,Mensal,Boleto
C01751,Empresa 1751,Financeiro,Grande,96,Mg,Uberlândia,2023-08-15,Linkedin,Gestão,Mensal,Transferência
C01752,Empresa 1752,Tecnologia,Grande,110,Pe,Recife,2022-02-23,Evento,Dados,Anual,Cartão
C01753,Empresa 1753,Saúde,Grande,1066,Rs,Caxias Do Sul,2022-07-01,Parceiro,Dados,Anual,Transferência
C01754,Empresa 1754,Varejo,Média,315,Es,Vila Velha,2022-09-09,Parceiro,Dados,Anual,Não Informado
C01755,Empresa 1755,Saúde,Pequena,1191,Sp,Campinas,2024-01-20,Indicação,Consultoria,Anual,Pix
C01756,Empresa 1756,Varejo,Média,1153,Ba,Feira De Santana,2023-03-02,Parceiro,Tecnologia,Mensal,Boleto
C01757,Empresa 1757,Tecnologia,Média,106,Mg,Belo Horizonte,2022-05-13,Linkedin,Consultoria,Mensal,Pix
C01758,Empresa 1758,Indústria,Média,373,Sc,Joinville,2025-07-05,Linkedin,Dados,Mensal,Transferência
C01759,Empresa 1759,Indústria,Pequena,828,Pr,Londrina,2024-12-18,Site,Dados,Mensal,Boleto
C01760,Empresa 1760,Indústria,Média,359,Ba,Feira De Santana,2025-06-21,Linkedin,Tecnologia,Mensal,Pix
C01761,Empresa 1761,Serviços,Grande,277,Pr,Londrina,2024-05-09,Parceiro,Gestão,Mensal,Pix
C01762,Empresa 1762,Tecnologia,Média,93,Sc,Joinville,2023-05-31,Evento,Gestão,Mensal,Cartão
C01763,Empresa 1763,Serviços,Pequena,392,Rs,Caxias Do Sul,2023-08-19,Site,Tecnologia,Anual,Boleto
C01764,Empresa 1764,Serviços,Grande,57,Sc,Não Informado,2023-01-28,Linkedin,Gestão,Anual,Transferência
C01765,Empresa 1765,Financeiro,Grande,1096,Sc,Florianópolis,2023-08-19,Site,Consultoria,Anual,Boleto
C01766,Empresa 1766,Financeiro,Grande,375,Go,Anápolis,2025-11-29,Evento,Dados,Anual,Pix
C01767,Empresa 1767,Saúde,Grande,127,Rs,Caxias Do Sul,2022-03-18,Site,Dados,Mensal,Boleto
C01768,Empresa 1768,Serviços,Grande,537,Rs,Caxias Do Sul,2023-02-02,Indicação,Gestão,Mensal,Boleto
C01769,Empresa 1769,Tecnologia,Grande,941,Rj,Niterói,2022-07-04,Indicação,Consultoria,Mensal,Boleto
C01770,Empresa 1770,Indústria,Grande,415,Es,Vila Velha,2022-07-07,Site,Dados,Anual,Cartão
C01771,Empresa 1771,Educação,Pequena,167,Pr,Curitiba,2022-03-22,Parceiro,Gestão,Anual,Transferência
C01772,Empresa 1772,Financeiro,Média,1141,Rj,Rio De Janeiro,2024-08-03,Indicação,Dados,Mensal,Pix
C01773,Empresa 1773,Tecnologia,Média,859,Sp,São Paulo,2025-04-15,Parceiro,Dados,Mensal,Boleto
C01774,Empresa 1774,Educação,Grande,1028,Ba,Feira De Santana,2023-11-15,Evento,Consultoria,Anual,Pix
C01775,Empresa 1775,Tecnologia,Média,763,Es,Vila Velha,2025-10-24,Site,Consultoria,Mensal,Cartão
C01776,Empresa 1776,Serviços,Pequena,1087,Es,Vila Velha,2022-05-26,Indicação,Tecnologia,Mensal,Boleto
C01777,Empresa 1777,Educação,Média,64,Ba,Salvador,2024-12-21,Linkedin,Dados,Mensal,Boleto
C01778,Empresa 1778,Financeiro,Grande,312,Pr,Curitiba,2025-05-27,Site,Gestão,Anual,Cartão
C01779,Empresa 1779,Tecnologia,Pequena,532,Rs,Porto Alegre,2024-05-06,Evento,Dados,Anual,Pix
C01780,Empresa 1780,Tecnologia,Média,496,Rs,Caxias Do Sul,2025-07-15,Linkedin,Gestão,Anual,Pix
C01781,Empresa 1781,Tecnologia,Pequena,273,Go,Anápolis,2025-11-21,Indicação,Consultoria,Mensal,Pix
C01782,Empresa 1782,Saúde,Média,824,Go,Goiânia,2023-02-21,Indicação,Gestão,Mensal,Transferência
C01783,Empresa 1783,Indústria,Pequena,214,Rj,Rio De Janeiro,2023-10-19,Site,Tecnologia,Anual,Cartão
C01784,Empresa 1784,Financeiro,Grande,385,Sp,Campinas,2024-05-30,Parceiro,Consultoria,Anual,Transferência
C01785,Empresa 1785,Indústria,Pequena,441,Ba,Feira De Santana,2025-02-23,Evento,Consultoria,Mensal,Boleto
C01786,Empresa 1786,Tecnologia,Grande,926,Sc,Florianópolis,2025-02-09,Evento,Tecnologia,Mensal,Transferência
C01787,Empresa 1787,Varejo,Média,104,Go,Goiânia,2024-12-18,Site,Tecnologia,Mensal,Pix
C01788,Empresa 1788,Saúde,Média,46,Rj,Rio De Janeiro,2025-09-28,Parceiro,Tecnologia,Mensal,Cartão
C01789,Empresa 1789,Varejo,Pequena,937,Sc,Joinville,2025-03-21,Parceiro,Dados,Anual,Transferência
C01790,Empresa 1790,Serviços,Média,617,Es,Vila Velha,2025-03-18,Indicação,Tecnologia,Mensal,Cartão
C01791,Empresa 1791,Indústria,Grande,518,Es,Vitória,2024-02-26,Evento,Consultoria,Anual,Pix
